line,section_or_table,literal,value,category,source_file,source_key_or_derivation,source_value,mapping_scope,status,context
1018,Numerical stability,4\times10^{-7},4e-07,derived statistic,results/ablation_evaluator_consistency_v5.json,"max(max([J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs512.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.gpu_bs512.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs512.metrics_sigma_redecoded_float64_naive.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_sigma_redecoded_float64_naive.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.gpu_bs512.metrics_sigma_redecoded_float64_naive.r2_price')]) - min([J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs512.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.gpu_bs512.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs512.metrics_sigma_redecoded_float64_naive.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_sigma_redecoded_float64_naive.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.gpu_bs512.metrics_sigma_redecoded_float64_naive.r2_price')]), max([J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs512.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.gpu_bs512.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs512.metrics_sigma_redecoded_float64_naive.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_sigma_redecoded_float64_naive.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.gpu_bs512.metrics_sigma_redecoded_float64_naive.r2_price')]) - min([J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs512.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.gpu_bs512.metrics_as_produced.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs512.metrics_sigma_redecoded_float64_naive.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_sigma_redecoded_float64_naive.r2_price'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.gpu_bs512.metrics_sigma_redecoded_float64_naive.r2_price')]))  [widest R2(price) spread for the scalar-sigma checkpoints over the three device paths and both decoder precisions: 1.05e-10 (call), 3.54e-7 (put)]  [bound claim: source must be <= the printed value]",3.5385068208881876e-07,global,EXACT,"GPU (batch 512, the training-time path) reproduces $R^2(\text{price})$ to within $4\times10^{-7}$ but"
1018,Numerical stability,512,512.0,dataset/config/provenance,results/ablation_evaluator_consistency_v5.json,results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs512.batch_size  [the second CPU batch size and the GPU/training-path batch size in the evaluator-consistency diagnostic],512.0,global,EXACT,"GPU (batch 512, the training-time path) reproduces $R^2(\text{price})$ to within $4\times10^{-7}$ but"
1019,Numerical stability,3\times10^{-3},0.003,derived statistic,results/ablation_evaluator_consistency_v5.json,"max(max([J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs512.metrics_as_produced.r2_log_filtered'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_log_filtered'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.gpu_bs512.metrics_as_produced.r2_log_filtered')]) - min([J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs512.metrics_as_produced.r2_log_filtered'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_log_filtered'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.gpu_bs512.metrics_as_produced.r2_log_filtered')]), max([J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs512.metrics_as_produced.r2_log_filtered'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_log_filtered'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.gpu_bs512.metrics_as_produced.r2_log_filtered')]) - min([J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs512.metrics_as_produced.r2_log_filtered'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_log_filtered'), J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.gpu_bs512.metrics_as_produced.r2_log_filtered')]))  [widest R2(log) spread for the scalar-sigma checkpoints across the three device paths at the native float32 precision: 2.39e-4 (call), 3.04e-3 (put); the sentence says 'about 3e-3', not a strict bound]",0.003037639215195176,global,DERIVED,"$R^2(\log)$ only to about $3\times10^{-3}$ across device paths, and decoding the same float32"
1020,Numerical stability,-0.328,-0.328,experiment output,results/ablation_evaluator_consistency_v5.json,results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_sigma_redecoded_float64_naive.r2_log_filtered  [put scalar-sigma R2(log) with the same float32 sigma_hat re-decoded in float64 (identical to 6 decimals on all three device paths)],-0.3279382782062774,global,ROUNDED-OK,"$\hat\sigma$ in float64 moves $R^2(\log)$ further, to 0.798 for calls and $-0.328$ for puts, because"
1020,Numerical stability,0.798,0.798,experiment output,results/ablation_evaluator_consistency_v5.json,results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_sigma_redecoded_float64_naive.r2_log_filtered  [call scalar-sigma R2(log) with the same float32 sigma_hat re-decoded in float64 (identical to 6 decimals on all three device paths)],0.7984908112533533,global,ROUNDED-OK,"$\hat\sigma$ in float64 moves $R^2(\log)$ further, to 0.798 for calls and $-0.328$ for puts, because"
1021,Numerical stability,10^{-8},1e-08,dataset/config/provenance,train_model_v3/call/train_vol_surface.py,"1e-8  [the training/evaluation price clamp log(clamp(V/K, 1e-8)); it appears verbatim in every train script's `torch.clamp(price, min=1e-8)` and in analysis/_common.CLAMP_LOG]",1e-08,global,DERIVED,"cancellation in the float32 Black--Scholes decoder, before the $10^{-8}$ price clamp and logarithm,"
1023,Numerical stability,1.5\times10^{-6},1.5e-06,derived statistic,results/ablation_evaluator_consistency_v5.json,"max(max(v) - min(v) for v in [[J('results/ablation_evaluator_consistency_v5.json', 'results.option_type=%s&model_variant=per_query.paths.%s.%s.r2_log_filtered' % (o, p, k)) for p in ('cpu_bs4096', 'gpu_bs512') for k in ('metrics_as_produced', 'metrics_sigma_redecoded_float64_naive', 'metrics_sigma_redecoded_float64_stable')] for o in ('call', 'put')])  [widest R2(log) spread for the per-query checkpoints over both device paths and all three decoder precisions: 1.20e-7 (call), 1.41e-6 (put). The sentence states a bound, so the spread must not exceed the printed 1.5e-6; 1.4e-6 would NOT be a valid bound (the put spread is 1.408e-6)]  [bound claim: source must be <= the printed value]",1.4079772988617734e-06,global,EXACT,"per-query models, which never reach the floor, differ by at most $1.5\times10^{-6}$ in $R^2(\log)$"
1026,Numerical stability,10^{-2},0.01,derived statistic,results/ablation_evaluator_consistency_v5.json,"abs(J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_sigma_redecoded_float64_naive.r2_log_filtered') - J('results/ablation_evaluator_consistency_v5.json','results.option_type=put&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_log_filtered'))  [put scalar-sigma R2(log) moved by re-decoding the same float32 sigma_hat in float64: |-0.327938 - (-0.316871)| = 1.107e-2, the reason the prose reports the scalar-sigma log metrics to two decimals]",0.011067013789628932,global,DERIVED,"are therefore stable only to about $10^{-2}$ in $R^2(\log)$ for puts and $2\times10^{-3}$ for calls,"
1026,Numerical stability,2\times10^{-3},0.002,derived statistic,results/ablation_evaluator_consistency_v5.json,"abs(J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_sigma_redecoded_float64_naive.r2_log_filtered') - J('results/ablation_evaluator_consistency_v5.json','results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.metrics_as_produced.r2_log_filtered'))  [call scalar-sigma R2(log) moved by re-decoding the same float32 sigma_hat in float64: |0.798491 - 0.800103| = 1.612e-3]",0.0016118290611961683,global,DERIVED,"are therefore stable only to about $10^{-2}$ in $R^2(\log)$ for puts and $2\times10^{-3}$ for calls,"
1032,Reproducibility and environment,2026-09-07,2026-09-07,dataset/config/provenance,results/environment_snapshot_2026-09-07.txt,regex Captured: (\d{4}-\d{2}-\d{2})  [capture date of the audit / reproduction environment snapshot (analysis/snapshot_environment.py); Appendix app:repro and the tab:env caption],2026-09-07,global,EXACT,Table~\ref{tab:env} records the environment captured on 2026-09-07 by
1034,Reproducibility and environment,2026-09-07,2026-09-07,dataset/config/provenance,results/environment_snapshot_2026-09-07.txt,regex Captured: (\d{4}-\d{2}-\d{2})  [capture date of the audit / reproduction environment snapshot (analysis/snapshot_environment.py); Appendix app:repro and the tab:env caption],2026-09-07,global,EXACT,(\texttt{results/environment\_snapshot\_2026-09-07.txt}) and used for the publication-audit
1035,Reproducibility and environment,2026,2026.0,dataset/config/provenance,results/environment_snapshot_2026-09-07.txt,regex trained in August (\d{4})  [the snapshot states the v5 checkpoints were trained in August 2026 and that that environment was never captured],2026.0,global,EXACT,"diagnostics described above. The August 2026 training environment was not snapshotted, and this table"
1042,tab:env,2026-09-07,2026-09-07,dataset/config/provenance,results/environment_snapshot_2026-09-07.txt,regex Captured: (\d{4}-\d{2}-\d{2})  [capture date of the audit / reproduction environment snapshot (analysis/snapshot_environment.py); Appendix app:repro and the tab:env caption],2026-09-07,global,EXACT,\caption{Environment captured 2026-09-07 and used for the publication-audit diagnostics. It is
1049,tab:env,3.11.15,3.11.15,dataset/config/provenance,results/environment_snapshot_*.txt,"regex Python\s+:\s*(\d+\.\d+\.\d+)  [Python, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",3.11.15,global,EXACT,Python & 3.11.15 \\
1050,tab:env,13.0,13.0,dataset/config/provenance,results/environment_snapshot_*.txt,"regex torch\.version\.cuda\s+:\s*([\d.]+)  [CUDA the wheel was built against, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",13.0,global,EXACT,PyTorch & 2.10.0 (built against CUDA 13.0) \\
1050,tab:env,2.10.0,2.10.0,dataset/config/provenance,results/environment_snapshot_*.txt,"regex PyTorch\s+:\s*(\d+\.\d+\.\d+)  [PyTorch, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",2.10.0,global,EXACT,PyTorch & 2.10.0 (built against CUDA 13.0) \\
1051,tab:env,2.3.5,2.3.5,dataset/config/provenance,results/environment_snapshot_*.txt,"regex NumPy\s+:\s*(\d+\.\d+\.\d+)  [NumPy, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",2.3.5,global,EXACT,NumPy & 2.3.5 \\
1052,tab:env,3.16.0,3.16.0,dataset/config/provenance,results/environment_snapshot_*.txt,"regex h5py\s+:\s*(\d+\.\d+\.\d+)  [h5py, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",3.16.0,global,EXACT,h5py & 3.16.0 \\
1053,tab:env,3.10.8,3.10.8,dataset/config/provenance,results/environment_snapshot_*.txt,"regex matplotlib\s+:\s*(\d+\.\d+\.\d+)  [matplotlib, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",3.10.8,global,EXACT,matplotlib & 3.10.8 \\
1054,tab:env,1.38.1,1.38.1,dataset/config/provenance,results/environment_snapshot_*.txt,"regex polars\s+:\s*(\d+\.\d+\.\d+)  [polars, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",1.38.1,global,EXACT,polars & 1.38.1 \\
1055,tab:env,3060,3060.0,dataset/config/provenance,results/environment_snapshot_*.txt,"regex NVIDIA GeForce RTX (\d+)  [GPU model, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",3060.0,global,EXACT,GPU & NVIDIA GeForce RTX 3060 \\
1056,tab:env,595.95,595.95,dataset/config/provenance,results/environment_snapshot_*.txt,"regex Driver Version:\s*([\d.]+)  [GPU driver, read from results/environment_snapshot_<date>.txt. CAVEAT: that snapshot is the AUDIT/REPRODUCTION environment. The August 2026 training environment was never captured, so the table's caption ('Environment used for all training and evaluation runs') overstates what this artifact supports; the versions themselves match the snapshot exactly]",595.95,global,EXACT,GPU driver & 595.95 \\
